75
36.24	25.5	15.03	23.6	30.15	20.62	31.26	28.84	25.0	25.08	38.95	26.83	20.0	35.13	26.17	26.08	14.14	34.06	29.07	7.28	29.07	23.09	28.65	6.08	3.0	32.7	14.14	30.41	28.64	20.0	6.32	8.06	14.14	32.76	34.21	32.2	13.15	13.89	13.6	20.52	13.45	9.06	13.04	32.06	36.06	29.12	0.0	32.57	8.6	19.42	33.06	10.44	14.14	17.72	27.02	23.35	27.29	35.34	21.59	28.64	1.41	31.06	4.24	34.53	24.17	17.69	33.02	29.55	39.0	4.12	37.34	39.36	11.66	20.62	35.9	
7.07	13.89	39.05	26.83	7.07	31.62	14.0	9.22	11.66	21.54	9.49	23.09	26.63	8.06	8.6	9.85	21.0	12.37	12.73	29.15	23.54	11.31	7.21	27.31	31.78	3.16	20.81	15.03	16.28	32.57	27.73	30.07	29.0	7.62	2.24	4.47	37.01	25.5	27.17	30.23	28.32	35.51	37.8	8.06	3.61	18.25	32.57	0.0	31.06	13.42	8.25	24.7	18.79	26.93	9.85	16.12	14.56	5.1	18.03	22.56	31.32	8.6	28.86	16.28	9.0	18.11	9.85	22.36	25.5	28.46	23.35	8.94	25.0	12.17	4.47	
36.12	27.78	8.94	15.65	26.93	12.04	26.17	29.83	21.19	18.25	38.95	19.65	12.08	31.62	23.26	27.02	17.72	29.43	31.06	14.32	21.84	20.12	29.0	6.08	11.18	32.02	10.3	25.08	23.02	27.46	5.1	15.52	5.83	33.24	32.25	31.89	6.71	7.0	20.02	12.04	5.39	4.47	7.21	28.46	34.67	23.02	8.6	31.06	0.0	17.8	29.41	6.4	12.73	24.0	23.41	18.25	22.2	34.83	16.12	21.59	8.94	31.89	10.2	29.02	24.04	20.62	34.06	22.56	32.02	8.06	30.59	39.05	17.03	20.52	33.54	
18.38	13.0	26.17	18.0	11.05	20.88	14.42	13.0	7.21	14.56	21.21	16.76	16.28	16.03	7.07	10.44	10.82	16.16	15.3	17.26	18.38	4.47	11.66	13.93	19.03	14.21	7.81	14.21	13.45	24.84	14.32	18.44	16.64	15.81	14.87	14.14	24.04	13.04	17.49	19.65	15.81	22.2	24.76	13.15	17.0	15.0	19.42	13.42	17.8	0.0	14.14	11.4	5.39	19.1	8.54	8.94	11.31	17.03	9.22	17.46	18.25	14.76	16.03	18.03	6.71	10.0	17.0	17.89	25.5	15.3	23.35	21.26	14.32	4.0	16.49	
15.03	20.52	36.24	21.26	3.16	26.91	6.32	16.64	8.25	15.62	17.03	16.64	22.02	2.24	7.07	16.28	24.35	4.12	20.25	31.4	16.55	10.0	14.42	27.17	33.02	11.4	19.42	7.62	9.43	37.59	27.29	32.56	25.94	15.81	7.0	12.65	34.44	22.85	31.02	25.5	25.5	33.84	35.34	1.0	10.05	11.18	33.06	8.25	29.41	14.14	0.0	23.54	19.0	31.76	6.08	11.66	8.49	13.04	13.89	15.65	32.02	16.55	30.02	8.06	13.6	22.36	18.03	15.23	17.26	29.02	15.13	16.12	28.16	15.23	6.32	
29.73	21.93	15.0	14.21	20.88	13.34	21.02	23.6	15.3	14.76	32.56	16.64	10.82	25.71	17.09	20.81	13.0	24.02	25.06	12.81	18.87	13.93	22.67	4.47	11.66	25.61	4.12	20.1	18.25	25.08	4.12	14.21	7.0	26.91	25.94	25.5	12.81	4.47	17.09	12.65	6.0	10.82	13.45	22.56	28.3	18.68	10.44	24.7	6.4	11.4	23.54	0.0	6.4	20.62	17.46	13.04	17.03	28.43	11.18	18.36	9.85	25.61	9.22	24.19	17.69	15.3	27.8	19.24	28.64	7.21	26.93	32.65	13.6	14.21	27.31	
23.43	15.81	21.4	16.76	16.03	18.03	18.03	17.2	11.18	15.0	26.25	17.2	14.14	21.02	12.04	14.42	8.94	20.4	18.79	13.0	19.21	9.0	16.28	8.54	14.04	19.42	4.0	17.46	16.12	22.8	8.94	14.32	12.65	20.52	20.25	19.21	19.21	9.22	14.87	17.0	11.7	17.03	19.85	18.0	22.36	17.2	14.14	18.79	12.73	5.39	19.0	6.4	0.0	17.49	13.04	10.82	14.32	22.2	9.9	18.44	13.04	19.21	11.05	21.54	11.31	10.05	21.4	19.1	27.8	10.05	25.81	26.4	11.31	7.81	21.84	
27.0	14.0	32.25	34.01	28.65	33.96	33.42	19.03	26.25	32.45	29.07	34.67	31.02	33.11	25.24	17.26	8.6	34.67	17.12	10.44	36.62	23.43	20.22	18.03	14.87	25.32	21.02	33.3	32.53	5.83	19.03	9.85	27.46	23.0	29.12	24.19	30.15	25.0	4.12	33.24	26.48	26.31	30.27	30.89	29.43	33.97	17.72	26.93	24.0	19.1	31.76	20.62	17.49	0.0	27.2	27.66	30.41	27.07	27.2	35.81	16.49	21.0	14.14	37.01	18.38	9.43	22.09	36.4	44.55	16.03	42.43	30.02	7.07	16.64	31.32	
16.76	17.89	30.53	17.0	3.61	22.02	6.4	15.3	2.24	11.7	19.31	13.34	17.03	8.25	2.24	13.93	19.24	7.62	18.68	25.71	14.04	4.12	13.15	21.1	27.07	12.37	13.34	6.71	7.07	33.02	21.21	26.93	20.25	16.03	10.0	13.15	28.65	17.0	25.94	20.62	19.72	27.86	29.53	5.1	13.04	9.06	27.02	9.85	23.41	8.54	6.08	17.46	13.04	27.2	0.0	6.4	5.0	14.87	8.49	13.04	26.0	16.03	24.08	9.9	10.3	17.8	18.0	13.0	18.36	23.0	16.12	18.79	22.85	10.63	10.63	
22.85	21.38	24.6	10.77	9.9	15.62	8.0	20.02	4.47	6.0	25.5	8.06	10.63	13.89	7.62	18.03	19.1	11.18	23.02	23.71	9.49	6.0	18.11	17.26	24.04	18.38	9.22	7.07	5.39	33.24	17.12	25.06	14.32	21.59	16.4	18.97	22.85	11.4	25.5	14.21	13.93	22.56	23.77	10.82	19.42	6.4	23.35	16.12	18.25	8.94	11.66	13.04	10.82	27.66	6.4	0.0	4.0	21.02	2.24	8.54	22.56	21.21	21.19	11.18	14.04	18.87	23.35	8.94	17.03	19.65	15.0	25.06	22.02	12.65	16.97	
21.59	22.47	28.23	12.81	7.62	18.44	4.0	20.22	4.47	7.21	24.04	8.54	13.6	10.63	7.07	18.68	22.02	7.28	23.54	27.31	9.06	7.21	18.11	21.21	27.89	17.26	13.15	3.16	2.24	36.12	21.1	28.64	18.03	21.02	14.32	18.11	26.57	15.3	28.6	17.03	17.72	26.48	27.51	7.81	17.46	4.12	27.29	14.56	22.2	11.31	8.49	17.03	14.32	30.41	5.0	4.0	0.0	19.65	6.08	8.06	26.48	21.02	25.0	7.28	14.87	21.26	23.0	8.0	14.21	23.54	12.04	23.41	25.24	14.42	14.42	
2.0	13.15	43.14	31.78	12.17	36.36	19.03	8.06	16.55	26.57	4.47	28.16	31.38	12.37	13.42	10.05	22.56	17.12	10.77	31.05	28.64	15.81	7.07	30.53	34.18	2.83	24.76	20.1	21.38	32.39	31.06	31.78	33.3	4.47	6.08	3.16	41.04	29.73	28.07	34.99	32.56	39.2	41.77	13.0	3.61	23.35	35.34	5.1	34.83	17.03	13.04	28.43	22.2	27.07	14.87	21.02	19.65	0.0	22.83	27.66	34.01	6.32	31.38	21.1	11.18	19.24	6.4	27.46	30.27	31.3	28.16	4.24	26.48	14.76	7.62	
24.6	22.09	22.36	9.22	12.04	13.6	10.05	21.21	6.4	5.39	27.29	7.62	8.6	16.12	9.43	19.03	18.6	13.34	24.02	22.47	9.43	7.28	19.42	15.52	22.47	20.12	7.62	9.0	7.07	32.65	15.3	23.85	12.08	23.09	18.44	20.62	20.62	9.22	24.76	12.21	11.7	20.4	21.54	13.04	21.4	7.62	21.59	18.03	16.12	9.22	13.89	11.18	9.9	27.2	8.49	2.24	6.08	22.83	0.0	8.6	20.88	22.56	19.7	13.04	15.03	18.79	24.74	9.22	18.03	18.03	16.12	26.93	21.21	13.15	19.1	
29.61	29.83	25.18	7.28	15.52	13.6	9.43	28.07	12.04	3.61	32.02	2.0	10.0	17.49	15.0	26.31	27.2	12.81	31.26	30.61	1.0	14.32	26.02	22.83	30.02	25.32	15.62	8.06	6.32	41.23	22.36	32.02	16.12	29.07	22.14	26.17	24.02	14.87	33.3	12.37	16.28	25.18	25.02	15.23	25.3	4.47	28.64	22.56	21.59	17.46	15.65	18.36	18.44	35.81	13.04	8.54	8.06	27.66	8.6	0.0	28.18	29.0	27.46	10.0	22.36	27.29	31.02	1.0	10.44	25.55	9.06	31.32	29.73	21.19	21.93	
34.89	24.08	16.0	23.43	29.07	20.81	30.41	27.46	24.02	24.6	37.59	26.42	19.85	34.06	25.08	24.7	12.73	33.14	27.66	6.08	28.65	22.02	27.29	5.39	2.24	31.38	13.34	29.61	27.89	19.03	5.83	7.0	14.21	31.38	32.98	30.87	14.04	13.6	12.37	20.62	13.45	10.0	14.0	31.02	34.79	28.46	1.41	31.32	8.94	18.25	32.02	9.85	13.04	16.49	26.0	22.56	26.48	34.01	20.88	28.18	0.0	29.68	2.83	33.73	22.85	16.28	31.62	29.07	38.48	3.0	36.77	38.01	10.3	19.31	34.71	
6.0	7.0	40.61	31.78	14.56	35.47	21.59	2.24	17.03	27.17	8.25	29.07	30.68	16.64	14.0	5.0	17.46	20.62	4.47	26.0	30.0	15.3	3.16	26.91	29.53	5.66	22.47	22.36	23.09	26.17	27.59	26.57	31.38	2.0	10.63	4.24	38.42	27.78	22.36	34.18	30.53	36.07	39.05	16.16	9.43	25.08	31.06	8.6	31.89	14.76	16.55	25.61	19.21	21.0	16.03	21.21	21.02	6.32	22.56	29.0	29.68	0.0	26.93	24.35	8.06	13.93	2.24	29.02	33.53	27.2	31.32	9.06	21.19	11.4	12.73	
32.2	21.26	18.11	23.35	27.0	21.47	28.86	24.7	22.2	23.85	34.89	25.81	19.85	32.0	23.0	21.95	9.9	31.4	24.84	4.12	28.02	20.02	24.6	5.0	3.0	28.79	12.08	28.16	26.57	17.26	5.83	5.39	14.76	28.65	30.59	28.23	16.03	13.45	10.05	21.1	13.89	12.17	16.12	29.02	32.28	27.31	4.24	28.86	10.2	16.03	30.02	9.22	11.05	14.14	24.08	21.19	25.0	31.38	19.7	27.46	2.83	26.93	0.0	32.28	20.25	13.45	28.84	28.3	37.59	2.24	35.78	35.34	7.62	16.76	32.39	
23.09	27.46	34.21	17.0	9.85	23.26	3.61	24.17	10.82	11.7	25.0	11.66	18.97	9.06	12.04	23.32	28.84	4.0	27.73	34.54	10.63	13.6	21.93	28.44	35.17	19.42	20.4	4.12	6.0	42.8	28.28	35.85	24.33	23.77	15.03	20.62	32.76	22.02	35.51	21.93	24.19	33.14	33.73	8.25	18.0	6.32	34.53	16.28	29.02	18.03	8.06	24.19	21.54	37.01	9.9	11.18	7.28	21.1	13.04	10.0	33.73	24.35	32.28	0.0	20.0	27.66	25.96	9.22	9.22	30.81	7.07	24.02	32.25	20.52	14.04	
12.21	7.62	32.65	24.19	10.63	27.51	16.64	6.32	10.44	20.02	15.0	22.09	22.8	14.76	8.06	4.0	12.0	16.97	9.0	20.22	23.35	8.06	5.0	19.42	23.09	8.54	14.42	17.0	17.09	24.17	20.0	21.1	23.32	9.22	11.05	8.06	30.48	19.72	18.25	26.25	22.47	28.32	31.14	12.81	12.17	18.97	24.17	9.0	24.04	6.71	13.6	17.69	11.31	18.38	10.3	14.04	14.87	11.18	15.03	22.36	22.85	8.06	20.25	20.0	0.0	9.22	10.3	22.56	28.65	20.12	26.42	15.26	16.0	3.61	13.15	
19.65	7.81	29.55	26.68	19.24	28.0	24.08	11.7	16.97	24.17	22.14	26.4	24.19	23.77	15.81	9.22	3.61	25.24	11.4	12.08	28.18	14.14	12.17	14.76	15.81	17.03	14.04	24.04	23.43	15.26	15.65	12.65	22.2	15.81	20.22	16.12	27.31	19.03	9.06	27.02	21.21	24.19	27.73	21.47	21.0	25.0	17.69	18.11	20.62	10.0	22.36	15.3	10.05	9.43	17.8	18.87	21.26	19.24	18.79	27.29	16.28	13.93	13.45	27.66	9.22	0.0	15.65	27.78	35.47	14.21	33.3	22.8	7.28	7.21	22.36	
5.39	8.25	42.8	33.96	16.28	37.7	23.35	4.24	19.1	29.27	7.0	31.14	32.89	17.89	16.03	7.07	19.24	22.14	5.0	27.73	32.02	17.46	5.39	29.0	31.38	6.71	24.7	24.19	25.02	27.02	29.7	28.23	33.62	2.24	11.66	5.39	40.61	30.02	23.77	36.4	32.76	38.21	41.23	17.72	9.9	27.02	33.02	9.85	34.06	17.0	18.03	27.8	21.4	22.09	18.0	23.35	23.0	6.4	24.74	31.02	31.62	2.24	28.84	25.96	10.3	15.65	0.0	31.0	35.17	29.21	32.98	8.06	22.85	13.6	13.6	
29.43	30.08	26.17	8.25	15.3	14.56	8.94	28.16	12.17	4.47	31.78	3.0	11.0	17.0	15.03	26.48	27.8	12.21	31.4	31.4	1.41	14.56	26.08	23.71	30.89	25.18	16.4	7.62	6.08	41.87	23.26	32.8	17.12	29.02	21.84	26.08	25.02	15.81	33.97	13.34	17.26	26.17	26.02	14.87	25.0	4.12	29.55	22.36	22.56	17.89	15.23	19.24	19.1	36.4	13.0	8.94	8.0	27.46	9.22	1.0	29.07	29.02	28.3	9.22	22.56	27.78	31.0	0.0	9.49	26.42	8.06	31.05	30.41	21.54	21.54	
32.25	36.24	35.0	17.03	18.97	23.02	12.08	33.24	18.6	13.93	34.06	12.37	20.22	18.03	20.59	32.2	36.07	13.15	36.77	40.5	10.2	21.4	31.02	33.11	40.25	28.64	25.55	11.66	12.04	50.21	32.7	41.88	26.48	32.98	24.19	29.83	34.06	25.3	42.52	22.0	26.68	35.51	35.06	17.46	27.07	10.63	39.0	25.5	32.02	25.5	17.26	28.64	27.8	44.55	18.36	17.03	14.21	30.27	18.03	10.44	38.48	33.53	37.59	9.22	28.65	35.47	35.17	9.49	0.0	35.78	2.24	33.02	39.05	28.6	23.02	
32.25	21.93	16.28	21.21	26.08	19.24	27.46	25.0	21.02	21.95	34.99	23.85	17.69	31.06	22.09	22.2	10.82	30.15	25.46	6.32	26.08	19.03	24.7	2.83	4.47	28.64	10.44	26.68	25.0	19.42	3.61	7.62	12.53	28.84	30.08	28.18	14.14	11.31	12.0	18.87	11.66	10.44	14.32	28.02	31.95	25.63	4.12	28.46	8.06	15.3	29.02	7.21	10.05	16.03	23.0	19.65	23.54	31.3	18.03	25.55	3.0	27.2	2.24	30.81	20.12	14.21	29.21	26.42	35.78	0.0	34.01	35.36	9.22	16.55	31.78	
30.15	34.0	34.06	16.03	16.76	22.2	9.85	31.02	16.4	12.37	32.02	11.05	19.03	16.0	18.36	29.97	33.97	11.05	34.54	38.59	9.0	19.21	28.79	31.38	38.48	26.48	23.71	9.43	9.9	48.1	31.02	39.96	25.18	30.81	22.09	27.66	33.0	23.77	40.46	21.1	25.32	34.23	34.0	15.3	25.02	8.6	37.34	23.35	30.59	23.35	15.13	26.93	25.81	42.43	16.12	15.0	12.04	28.16	16.12	9.06	36.77	31.32	35.78	7.07	26.42	33.3	32.98	8.06	2.24	34.01	0.0	31.0	37.01	26.4	21.0	
3.16	16.03	47.38	35.78	15.81	40.5	22.36	11.18	20.59	30.46	1.41	31.95	35.51	15.0	17.49	13.6	26.25	20.02	13.04	34.79	32.28	20.0	10.77	34.67	38.08	7.07	29.0	23.54	25.0	35.06	35.23	35.44	37.54	7.07	9.22	7.21	45.28	33.97	31.4	39.12	36.8	43.42	46.01	16.28	6.08	26.93	39.36	8.94	39.05	21.26	16.12	32.65	26.4	30.02	18.79	25.06	23.41	4.24	26.93	31.32	38.01	9.06	35.34	24.02	15.26	22.8	8.06	31.05	33.02	35.36	31.0	0.0	30.08	18.87	10.0	
26.93	14.76	25.5	27.29	25.0	26.93	28.65	18.97	21.47	26.25	29.41	28.43	24.17	29.83	21.19	16.49	4.0	30.46	18.36	5.0	30.48	18.79	19.42	11.0	9.22	24.19	14.42	28.3	27.2	11.66	12.0	5.39	20.4	23.09	27.02	23.35	23.35	18.03	3.61	26.25	19.42	19.65	23.54	27.2	28.07	28.43	11.66	25.0	17.03	14.32	28.16	13.6	11.31	7.07	22.85	22.02	25.24	26.48	21.21	29.73	10.3	21.19	7.62	32.25	16.0	7.28	22.85	30.41	39.05	9.22	37.01	30.08	0.0	13.15	29.07	
15.81	9.0	29.21	22.0	12.08	24.74	16.97	9.43	10.0	18.44	18.6	20.62	20.22	16.76	8.6	6.71	9.22	18.03	11.4	17.03	22.14	7.21	8.49	15.81	19.65	12.08	11.18	17.03	16.64	22.47	16.4	18.0	20.12	12.73	14.04	11.66	27.02	16.55	15.81	23.54	19.24	24.76	27.66	14.32	15.52	18.36	20.62	12.17	20.52	4.0	15.23	14.21	7.81	16.64	10.63	12.65	14.42	14.76	13.15	21.19	19.31	11.4	16.76	20.52	3.61	7.21	13.6	21.54	28.6	16.55	26.4	18.87	13.15	0.0	16.0	
9.49	18.36	41.05	27.2	7.07	32.56	12.65	13.6	12.81	21.63	11.05	22.83	27.59	5.0	10.3	14.32	25.08	10.05	17.03	33.02	22.85	13.42	11.66	30.36	35.36	7.07	23.26	13.93	15.65	37.0	30.68	34.0	30.81	11.4	2.24	8.49	39.12	27.46	31.4	31.14	30.23	38.01	39.96	6.71	4.12	17.46	35.9	4.47	33.54	16.49	6.32	27.31	21.84	31.32	10.63	16.97	14.42	7.62	19.1	21.93	34.71	12.73	32.39	14.04	13.15	22.36	13.6	21.54	23.02	31.78	21.0	10.0	29.07	16.0	0.0	
