65
17.69	8.54	18.38	13.15	16.28	20.81	18.0	12.04	5.0	7.62	11.4	15.52	15.03	21.47	13.0	5.0	13.0	5.0	13.6	7.21	11.18	8.25	23.6	13.15	21.54	9.06	15.0	13.93	16.55	10.44	12.53	23.77	20.12	16.64	10.2	13.42	19.1	13.04	23.43	22.67	18.11	24.7	14.76	8.94	13.04	16.76	11.7	23.02	3.61	23.35	5.39	10.63	9.43	0.0	6.32	5.83	21.93	7.07	12.37	14.14	16.28	17.09	15.0	18.68	18.44	
21.47	10.44	19.85	15.52	22.02	23.43	24.08	18.03	2.24	10.3	11.05	21.1	21.21	27.73	17.8	10.82	16.16	9.22	18.03	6.0	17.0	10.0	27.73	19.42	26.68	8.6	21.1	11.05	13.04	8.54	17.46	30.08	25.0	21.19	8.94	15.62	25.0	13.04	26.4	26.42	24.33	30.89	11.05	15.23	16.55	22.2	13.45	29.15	9.0	26.63	5.0	6.08	15.65	6.32	0.0	11.05	25.55	1.41	18.03	17.89	19.72	14.0	14.32	24.19	24.08	
12.04	13.6	14.14	17.46	11.0	15.65	13.34	11.7	10.44	4.47	16.97	10.05	10.77	19.1	15.0	7.28	16.76	2.24	7.81	13.04	6.08	5.83	17.8	9.43	15.81	8.49	13.89	14.14	16.97	10.63	6.71	20.81	14.32	10.82	9.9	9.06	18.36	10.77	18.03	16.97	13.93	22.63	15.62	7.62	16.49	11.18	8.06	21.26	2.24	17.8	7.28	13.0	8.54	5.83	11.05	0.0	16.28	12.17	7.0	8.6	10.82	17.03	13.0	13.15	13.04	
4.24	29.83	9.22	33.29	12.0	4.47	15.13	24.04	25.81	15.26	33.24	11.05	16.03	25.18	29.15	23.02	32.25	17.03	8.6	29.07	13.93	15.65	3.16	17.26	8.06	18.03	24.33	21.1	23.0	19.65	10.3	24.74	6.32	6.32	18.68	10.44	28.07	15.13	3.16	1.0	17.12	28.44	23.09	20.62	31.76	10.0	12.65	28.16	18.38	2.0	20.59	24.04	21.54	21.93	25.55	16.28	0.0	26.93	12.65	7.81	5.83	22.02	16.0	10.2	11.18	
22.83	9.85	21.26	14.87	23.09	24.84	25.02	18.36	2.24	11.66	10.0	22.2	22.09	28.23	17.69	11.18	15.65	10.44	19.31	5.1	18.03	11.4	29.07	20.22	27.89	10.0	21.47	12.17	14.0	9.85	18.68	30.68	26.25	22.47	10.3	17.03	25.24	14.42	27.8	27.78	25.18	31.3	12.0	15.81	16.12	23.35	14.87	29.53	10.05	28.02	6.4	7.0	16.16	7.07	1.41	12.17	26.93	0.0	19.1	19.24	21.1	15.03	15.65	25.32	25.18	
9.06	18.6	14.87	21.26	4.0	14.0	6.71	11.4	17.26	9.85	22.47	3.16	5.0	14.76	16.55	11.4	20.0	9.06	5.1	19.31	1.41	11.18	13.04	5.1	9.43	14.32	12.0	19.72	22.47	16.55	3.16	15.62	8.49	6.32	15.65	10.82	16.12	14.87	15.3	13.0	7.81	18.36	21.47	8.06	19.42	4.47	11.31	17.46	9.06	14.56	14.14	19.65	8.94	12.37	18.03	7.0	12.65	19.1	0.0	7.28	9.06	22.2	16.97	6.32	6.08	
3.61	22.2	7.62	25.94	9.22	7.28	12.81	18.03	18.03	7.62	25.5	7.81	12.08	21.93	22.56	15.65	25.08	9.22	2.24	21.26	8.06	8.25	9.85	12.37	10.2	11.05	19.1	15.3	17.72	13.0	4.12	22.47	8.06	4.12	12.0	4.47	23.35	9.49	9.43	8.6	14.42	25.5	17.26	14.14	24.7	7.81	6.08	24.7	10.63	9.22	13.0	17.12	15.13	14.14	17.89	8.6	7.81	19.24	7.28	0.0	2.24	17.09	11.18	9.43	10.0	
2.0	24.41	6.4	28.18	10.3	5.1	13.89	20.1	20.0	9.43	27.66	8.94	13.6	23.41	24.74	17.89	27.31	11.31	4.0	23.35	10.0	9.85	8.25	14.14	9.85	12.37	21.02	16.03	18.25	14.14	6.0	23.71	7.62	4.24	13.15	5.0	25.18	10.05	7.21	6.71	15.65	26.93	18.03	16.28	26.93	8.6	7.07	26.25	12.81	7.07	14.76	18.44	17.26	16.28	19.72	10.82	5.83	21.1	9.06	2.24	0.0	17.46	11.4	9.9	10.63	
19.42	24.19	13.04	29.27	25.55	18.03	28.84	28.3	16.03	12.73	25.02	24.19	27.02	36.07	30.08	21.93	29.61	15.0	18.79	20.0	22.02	11.31	25.08	26.17	27.2	8.6	30.81	3.16	1.41	6.71	19.72	37.54	25.0	21.19	7.21	12.65	35.23	7.62	21.1	23.02	30.0	39.62	3.16	24.41	29.83	24.6	11.18	38.29	16.64	22.02	11.7	8.06	25.24	17.09	14.0	17.03	22.02	15.03	22.2	17.09	17.46	0.0	6.08	26.4	26.83	
13.34	23.19	7.28	28.07	20.0	12.17	23.43	24.7	15.81	8.54	25.0	18.6	21.93	31.4	27.46	19.24	28.0	11.4	13.04	19.92	17.03	7.28	19.03	21.4	21.19	6.08	26.83	5.39	7.0	5.83	14.21	32.56	18.97	15.23	5.39	6.71	31.3	2.24	15.3	17.0	24.76	35.0	7.28	20.62	28.02	18.87	5.66	33.84	13.34	16.12	10.2	9.9	21.54	15.0	14.32	13.0	16.0	15.65	16.97	11.18	11.4	6.08	0.0	20.59	21.1	
8.6	24.7	16.28	26.91	2.83	13.42	5.0	15.81	23.54	15.13	28.65	3.16	6.71	15.03	21.4	17.49	25.46	15.03	7.62	25.63	7.62	16.28	9.06	8.6	3.61	19.42	15.23	24.35	26.93	21.59	7.07	14.56	4.0	5.66	20.62	13.89	18.44	18.79	13.34	10.05	7.0	18.25	26.25	13.45	24.76	2.0	15.23	18.03	15.3	12.17	20.0	25.18	14.14	18.68	24.19	13.15	10.2	25.32	6.32	9.43	9.9	26.4	20.59	0.0	1.0	
9.43	24.19	17.03	26.25	2.24	14.32	4.0	15.0	23.35	15.3	28.18	3.0	5.83	14.04	20.62	17.0	24.76	15.0	8.06	25.3	7.28	16.49	10.05	7.81	4.47	19.65	14.32	24.7	27.31	21.84	7.28	13.6	5.0	6.4	20.88	14.42	17.46	19.24	14.32	11.05	6.0	17.26	26.57	12.81	24.04	2.24	15.65	17.03	15.13	13.15	20.02	25.32	13.45	18.44	24.08	13.04	11.18	25.18	6.08	10.0	10.63	26.83	21.1	1.0	0.0	
